Labour/sq.yard,Pressure ,cost,Load bearing capacity,Quantity,Efficiency
6,128,578,39,29,82.287
9,100,455,70,43,72.58200000000001
13,11,216,108,11,39.611
5,23,469,29,45,59.612
8,15,433,124,17,64.336
14,24,438,71,22,60.13
13,71,163,98,44,43.845
5,31,213,90,45,42.614
8,90,568,37,47,78.93100000000001
8,16,451,74,41,62.626
8,40,281,128,30,53.951
13,87,325,30,42,52.985
13,89,126,72,50,39.53
10,102,239,57,26,47.37500000000001
11,76,355,105,33,63.238
14,65,270,37,31,44.56900000000001
13,87,141,48,37,36.146
9,13,464,69,16,60.056
11,47,357,72,36,56.143
4,80,450,62,13,64.697
7,119,109,98,33,42.11
6,23,334,15,24,41.748000000000005
15,92,93,58,12,30.383
7,45,456,94,50,70.07600000000001
10,12,224,77,22,37.544000000000004
7,61,351,28,11,48.106
14,130,459,58,47,75.83200000000001
7,23,590,53,20,72.158
15,127,138,45,24,38.726000000000006
10,31,244,41,41,39.349
9,14,150,28,28,24.556
15,107,562,103,19,86.175
13,57,521,21,44,68.369
6,63,261,65,16,44.563
7,70,219,108,22,47.527
5,76,448,109,40,73.444
3,32,353,53,24,49.38100000000001
9,49,88,110,29,33.133
3,36,413,67,23,57.606
3,70,438,103,28,69.35
8,30,599,56,34,76.025
10,22,271,22,24,36.539
6,94,481,61,28,71.287
12,128,459,99,34,79.203
15,80,299,14,21,45.148
12,16,347,91,39,54.454
10,16,476,12,30,55.962
15,14,254,113,11,44.626999999999995
12,80,597,91,17,84.51
10,82,328,73,16,54.934
11,51,261,41,23,41.334
5,34,278,92,24,47.288000000000004
13,92,415,49,14,61.79299999999999
11,130,74,130,24,43.300000000000004
15,60,523,72,41,75.372
5,74,271,45,42,47.253
13,48,108,19,18,22.258
5,29,78,94,24,26.768
15,64,108,72,13,30.589000000000002
9,104,542,91,41,84.325
3,10,242,26,37,33.655
9,23,580,83,29,76.299
7,79,116,45,40,32.120000000000005
10,60,537,19,47,70.16000000000001
3,126,489,118,36,83.89900000000002
13,129,437,117,46,80.955
9,57,59,21,29,19.562
12,41,498,91,25,70.939
12,129,373,25,24,59.823
5,39,82,114,33,32.003
15,65,182,58,24,37.668000000000006
15,104,525,79,41,81.58800000000001
14,116,185,48,45,44.996
11,125,450,99,11,75.119
5,86,351,19,16,50.251000000000005
7,125,257,45,47,52.53
15,75,507,45,20,69.487
15,64,173,62,40,39.067
9,98,106,97,31,39.183
10,92,112,87,26,37.288000000000004
8,29,428,99,29,63.633
13,92,329,29,43,53.958
15,27,203,82,33,39.571999999999996
9,117,574,67,32,84.874
8,13,174,88,23,33.979
12,97,139,106,20,42.531000000000006
8,85,130,65,27,35.373000000000005
12,120,114,77,17,38.547
8,113,152,40,38,38.902
13,88,248,94,34,52.692
13,80,250,119,19,53.431000000000004
14,60,95,60,50,31.565
12,30,464,44,29,60.595000000000006
6,109,83,104,45,40.442
3,35,269,85,29,46.00000000000001
14,96,516,69,39,78.123
3,123,415,124,16,74.477
4,121,321,106,46,66.071
8,61,97,130,12,35.921
7,26,361,117,26,58.41100000000001
15,16,559,71,36,73.17900000000002
14,56,222,82,34,44.884
10,54,600,52,30,78.094
6,109,299,83,15,55.958
6,33,568,126,25,81.091
5,27,280,26,44,40.478
3,47,202,51,31,36.443000000000005
9,31,368,23,26,47.658
11,31,121,92,27,31.980000000000004
9,21,111,89,44,31.263
7,73,302,13,25,44.265
3,121,524,41,36,76.84400000000001
10,97,185,29,41,39.486000000000004
5,110,289,41,39,52.37
8,42,85,15,45,21.482
11,67,519,50,32,71.489
11,75,150,68,20,36.06000000000001
11,28,288,97,16,47.84
6,81,375,96,25,63.266
8,11,581,94,22,75.515
10,113,496,34,48,74.236
6,73,484,118,36,77.516
14,11,227,40,38,35.185
4,128,236,40,47,49.837
11,87,218,98,13,47.387
11,77,155,114,11,41.706
5,128,68,128,21,41.305
9,126,189,92,17,48.498000000000005
5,16,62,30,46,17.942
11,93,554,29,12,72.92999999999999
7,48,550,77,29,75.209
11,110,235,93,42,54.573
12,12,588,64,14,71.846
5,113,70,102,48,39.599999999999994
15,75,525,71,31,75.994
11,10,571,84,25,73.716
11,34,326,53,47,50.343
10,61,167,67,14,35.219
8,87,597,72,25,83.444
10,113,506,101,12,79.672
14,46,559,90,18,76.897
10,21,302,77,11,45.157
3,25,222,95,23,40.679
13,11,134,102,35,33.405
15,61,485,117,11,73.93
9,70,161,15,40,31.901000000000003
8,69,538,17,39,69.913
10,108,348,20,22,53.79400000000001
10,79,526,44,14,70.57600000000001
5,33,362,109,14,56.676
13,25,352,118,30,58.532000000000004
5,83,306,37,40,50.554
5,99,239,104,48,55.30500000000001
14,47,238,84,25,44.645
9,19,355,97,44,56.715
6,73,177,43,35,36.64
15,34,171,39,25,30.61
3,14,404,56,29,53.429
6,96,388,125,47,72.70700000000001
11,58,86,117,35,35.779
3,100,63,88,40,34.433
12,17,277,110,48,51.041
4,102,276,97,18,54.82
4,66,276,82,33,50.479000000000006
14,35,494,65,13,65.21100000000001
15,86,379,38,25,57.52
10,110,183,78,33,46.21
7,80,396,76,37,64.18900000000001
12,14,453,72,26,60.911
9,130,146,11,49,37.897000000000006
14,57,188,109,20,43.410000000000004
3,66,170,93,46,42.66000000000001
7,106,444,46,18,65.892
15,37,377,116,32,62.607000000000006
9,59,381,35,39,55.326
9,43,82,80,37,28.883
12,76,65,18,18,20.943
11,129,577,125,11,91.78999999999999
3,25,458,70,46,64.00200000000001
14,110,108,82,32,39.396
9,115,248,116,31,57.967
12,95,560,34,13,74.627
13,24,430,24,38,55.025999999999996
13,13,148,50,27,27.339000000000002
3,21,483,26,20,57.24900000000001
5,28,445,71,41,62.752
15,15,57,61,40,21.537
7,50,537,34,14,66.753
14,85,323,60,35,55.708000000000006
13,95,317,65,24,55.51300000000001
15,112,81,95,39,39.514
11,60,68,105,41,33.347
8,51,434,99,25,66.315
6,65,396,75,21,60.325
11,116,575,122,34,92.42699999999999
15,30,419,32,22,53.927
6,10,580,127,18,78.932
12,45,345,110,38,59.96699999999999
4,15,440,69,23,58.24700000000001
13,29,525,116,23,75.376
12,73,527,14,13,66.142
9,94,562,123,17,86.48899999999999
10,125,201,68,27,47.754
9,16,565,22,45,67.946
13,29,448,49,11,57.461
9,93,174,115,21,46.62100000000001
15,72,165,60,21,36.666000000000004
8,81,474,25,48,66.952
10,37,492,82,13,67.091
4,128,242,12,26,44.304
7,115,467,64,30,73.02699999999999
15,50,237,101,29,47.668000000000006
12,108,96,83,33,38.021
14,64,528,52,32,72.58000000000001
14,20,528,74,44,71.76400000000001
12,42,542,65,29,72.595
5,88,130,33,45,33.433
10,60,396,73,41,62.225
9,120,344,20,17,54.09700000000001
5,90,255,24,31,43.454
15,102,267,113,35,59.004
14,122,105,18,11,29.666000000000004
4,78,127,21,45,30.32
3,117,364,102,42,68.864
7,28,379,31,11,47.496
5,17,368,53,22,49.098
6,50,401,13,30,52.101000000000006
4,19,470,55,12,58.612
6,99,274,49,22,48.68600000000001
5,107,169,87,40,46.001000000000005
4,61,170,72,47,39.559
3,64,477,25,30,62.691
13,109,578,102,24,88.308
9,105,207,126,15,52.062
13,95,161,130,29,48.80200000000001
15,28,493,114,27,72.424
13,82,424,18,20,58.226000000000006
6,49,305,85,47,53.67200000000001
14,62,414,67,34,63.022
3,86,71,100,37,34.82
5,62,318,35,16,46.214
13,38,228,21,24,34.192
7,101,60,72,47,33.359
4,57,351,18,33,48.690000000000005
11,39,195,106,20,41.36900000000001
10,116,451,37,45,70.072
15,72,260,79,47,51.825
12,71,228,105,42,50.992
7,19,157,15,36,24.925
10,45,284,79,40,49.833999999999996
5,73,447,123,35,74.22000000000001
13,26,171,105,41,39.986
9,114,86,107,39,41.270999999999994
7,49,84,85,20,28.227999999999998
13,43,87,49,30,24.885
13,26,493,14,50,61.74900000000001
12,125,302,84,12,58.43
13,95,448,69,38,70.93
11,11,536,54,42,68.42
9,110,305,42,30,53.405
13,90,322,104,24,60.508
13,112,482,33,36,71.418
3,73,97,10,22,22.453
12,109,588,107,42,92.02000000000001
5,59,492,94,48,74.918
3,42,334,56,46,51.63000000000001
10,12,316,19,47,42.271
6,52,172,19,43,31.531
11,119,176,95,39,49.561
4,116,57,18,17,23.936
12,59,181,128,42,47.842999999999996
11,20,114,74,50,30.394000000000002
4,61,132,98,45,38.863
6,106,373,109,50,70.629
3,62,460,10,27,58.434999999999995
5,124,414,35,31,64.887
9,96,67,67,37,31.826
15,91,516,65,30,76.042
13,13,155,95,13,32.23
13,42,405,92,23,61.644000000000005
15,112,383,87,22,66.95299999999999
5,87,79,13,31,23.900000000000002
13,51,166,130,18,42.89400000000001
13,16,589,54,36,73.819
13,87,334,121,29,64.17699999999999
14,95,77,120,49,41.488
8,32,427,95,49,65.74000000000001
14,22,176,100,19,36.849000000000004
15,67,444,51,46,66.07000000000001
8,69,530,14,16,65.978
10,50,380,24,33,52.127
5,116,263,68,17,51.331999999999994
15,64,232,101,11,46.645
6,110,499,97,32,80.11699999999999
15,37,537,69,35,73.01400000000001
12,119,495,86,25,79.03399999999999
7,19,561,115,46,79.91900000000001
3,75,192,66,40,41.702
5,36,296,86,13,47.248999999999995
4,53,440,11,40,57.138000000000005
13,77,457,110,11,71.868
11,70,399,57,38,61.341
4,123,503,70,45,79.88600000000001
8,25,515,119,20,73.485
13,104,450,25,12,63.362
9,32,241,116,40,48.702999999999996
8,17,449,22,11,52.21
9,10,496,27,25,58.551
15,121,283,61,13,53.446
7,96,223,14,36,40.393
14,55,447,40,47,63.58000000000001
6,30,346,109,20,55.51600000000001
8,30,448,60,13,58.795
8,65,435,101,11,66.634
15,74,252,111,17,51.839
11,56,105,42,45,28.906000000000002
12,18,423,101,24,61.87700000000001
4,78,134,108,11,38.291
4,10,289,129,42,52.477
12,113,596,110,17,90.707
9,103,180,91,30,46.338
14,118,137,19,11,32.564
5,99,63,78,41,33.316
3,116,208,98,20,49.854000000000006
5,90,97,55,29,31.288000000000004
3,89,576,10,29,73.52099999999999
9,69,394,62,28,60.00000000000001
10,40,94,18,26,20.468000000000004
4,66,348,32,24,50.18
7,111,198,128,23,52.88100000000001
14,41,509,86,29,72.056
8,102,148,122,19,45.621
11,60,599,112,21,85.508
14,115,263,119,42,61.631
10,126,64,70,12,32.508
3,31,209,52,48,37.447
8,127,282,126,36,64.59800000000001
7,66,279,36,35,45.31
9,63,490,42,38,67.59
14,68,422,71,33,64.92699999999999
12,120,592,35,35,83.507
4,121,173,110,20,48.54900000000001
7,46,315,102,47,56.634
3,103,157,83,46,44.339
15,64,429,71,23,64.07
10,89,558,80,45,83.33700000000002
5,86,98,96,18,34.946000000000005
9,13,530,24,46,64.442
13,86,225,24,39,41.632
13,30,399,65,24,56.255
7,76,58,25,39,23.195
14,21,422,29,24,52.944
4,83,362,80,48,62.662000000000006
4,80,426,130,12,70.994
8,79,392,54,42,61.49400000000001
12,126,338,74,14,61.120000000000005
5,91,525,84,16,76.855
3,19,67,80,41,24.519999999999996
10,39,419,91,20,61.953
4,15,326,37,22,42.45400000000001
9,30,542,53,34,69.96799999999999
11,45,590,61,18,75.87200000000001
10,30,345,59,41,51.774
12,67,112,65,42,33.612
11,53,572,99,12,79.20800000000001
12,29,265,125,24,50.315000000000005
7,84,520,116,24,80.83
11,76,201,23,17,35.120000000000005
6,29,325,20,18,41.47100000000001
3,119,209,126,22,54.181000000000004
14,89,133,77,34,39.073
13,50,361,40,28,51.96300000000001
12,11,198,62,48,36.126000000000005
13,45,205,62,20,37.535000000000004
9,31,495,106,44,73.41700000000002
12,52,119,98,48,37.583
15,46,569,73,30,77.21499999999999
7,120,128,116,41,47.437
8,100,186,107,48,50.72800000000001
10,35,473,77,39,67.384
14,46,124,75,44,34.106
13,64,133,61,13,31.504
9,87,446,74,37,69.971
8,107,482,78,48,77.66600000000001
4,49,396,25,27,52.50300000000001
14,120,132,61,40,41.202
15,20,129,27,41,25.088
11,123,223,47,32,47.699
7,107,140,35,22,34.35
7,119,225,98,22,52.51700000000001
6,21,504,80,35,68.44500000000001
3,128,583,28,47,83.23400000000001
4,34,260,127,39,51.714999999999996
3,89,366,12,42,54.118
5,91,587,101,21,85.922
12,69,252,17,23,39.483000000000004
8,35,72,37,19,19.123
4,126,440,117,26,77.72
15,39,290,129,36,56.217999999999996
7,57,404,99,47,66.509
3,52,234,12,32,35.304
12,35,264,93,25,46.86900000000001
13,21,254,104,35,46.945
12,86,375,37,32,57.549
7,82,441,128,45,76.67800000000001
14,58,453,10,37,59.443999999999996
14,65,566,77,22,78.59400000000001
7,121,482,90,43,80.165
7,65,244,111,40,52.004
4,107,230,54,26,46.11600000000001
9,95,138,27,49,35.109
12,101,129,101,22,41.57300000000001
5,32,552,30,38,68.336
7,110,254,52,27,49.016999999999996
12,128,586,121,28,94.176
8,95,247,93,15,50.562
8,100,210,124,31,53.339000000000006
8,10,230,50,25,34.585
15,64,319,44,11,48.022
7,88,286,88,13,52.711
9,13,179,63,33,32.514
6,12,489,98,24,66.917
11,97,231,108,12,51.041000000000004
8,99,193,107,26,48.701
15,114,451,108,28,77.497
5,88,244,36,21,42.481
11,55,58,83,45,29.373
3,32,107,97,16,29.303
4,121,536,51,21,77.661
13,111,424,39,40,66.7
7,27,508,29,34,62.886
8,30,528,92,42,74.486
3,49,421,47,28,57.917
3,75,469,16,46,63.893
11,127,510,13,12,70.35
9,74,118,106,16,36.995999999999995
9,25,528,115,40,76.748
15,28,429,31,24,54.813
7,14,326,90,17,48.903000000000006
15,20,393,19,20,48.21300000000001
3,105,228,55,17,44.650999999999996
9,50,413,47,37,58.836
7,83,153,25,40,33.721000000000004
9,34,195,109,47,44.212
15,54,279,47,32,45.711
13,103,410,63,14,64.384
7,18,268,12,47,36.939
6,59,289,38,32,45.321000000000005
4,109,373,18,44,58.25299999999999
14,34,144,74,50,35.318
8,17,343,21,35,44.23
6,25,515,51,26,65.179
4,45,439,108,41,68.83800000000001
13,125,356,83,49,68.247
9,123,232,45,25,47.33500000000001
8,111,268,17,40,47.634
10,55,330,72,33,53.897000000000006
6,108,215,25,43,43.15
13,90,263,95,16,52.42700000000001
15,54,390,64,18,57.466
12,101,538,15,21,71.583
7,10,214,24,11,27.833000000000002
12,128,289,81,41,60.526
14,94,94,57,46,34.542
3,124,200,10,15,37.93899999999999
8,22,339,127,33,57.948
5,77,524,11,47,69.32900000000001
3,92,442,50,13,63.631
5,111,92,56,21,32.397000000000006
11,78,213,23,47,40.134
8,83,412,105,31,69.299
11,41,231,23,42,37.065000000000005
6,107,248,96,24,53.336000000000006
14,121,288,88,38,60.346
4,116,122,10,31,31.127000000000002
14,17,596,51,41,74.93700000000001
12,99,425,52,42,67.247
10,18,547,17,49,66.27600000000001
13,66,285,52,19,46.632000000000005
10,53,108,108,50,37.946
12,24,581,80,49,78.77600000000001
3,71,291,110,33,56.124
14,68,291,60,14,48.004999999999995
6,42,203,65,33,38.292
10,104,367,115,19,67.24199999999999
3,53,467,12,17,57.168000000000006
15,110,391,60,21,63.9
9,51,171,83,11,36.096
8,69,357,103,12,59.599000000000004
10,21,240,87,11,40.195
6,128,57,98,29,37.336000000000006
8,54,335,86,45,57.354
3,80,482,93,31,74.011
13,64,181,63,47,40.658
11,37,311,28,25,43.308
14,103,175,10,15,33.967999999999996
6,62,311,104,27,55.876
5,55,392,68,17,57.285
12,17,551,30,11,63.912
6,60,340,40,35,51.205000000000005
15,127,57,35,41,31.268
11,74,386,55,49,61.541
7,30,291,65,17,43.974000000000004
3,87,93,101,37,37.288000000000004
4,82,452,89,28,70.42599999999999
7,59,475,66,13,65.576
12,58,409,117,17,66.35
4,16,466,119,27,67.965
6,68,246,17,40,40.244
3,69,402,98,40,66.376
9,60,133,39,40,31.033
4,40,171,93,29,37.812000000000005
8,46,91,27,36,23.041
7,106,331,43,28,55.279
7,100,496,22,48,70.89800000000001
9,71,314,108,18,56.94200000000001
4,95,220,113,29,51.74100000000001
13,62,221,94,16,44.807
4,83,103,93,25,35.455999999999996
3,130,314,63,40,60.013999999999996
12,88,433,22,50,63.831
9,122,283,62,13,53.152
6,94,595,54,50,84.509
12,15,58,96,33,25.085
5,113,162,99,11,44.099000000000004
4,18,464,47,37,59.825
3,10,525,90,33,70.082
5,10,350,12,43,43.637
15,56,301,58,26,48.881
3,72,91,116,44,38.129
12,44,284,75,47,50.211
11,33,70,76,18,23.91
10,96,511,65,42,77.09500000000001
9,78,583,97,34,85.39699999999999
7,58,455,38,15,60.038
3,104,80,94,15,34.419
3,94,447,101,47,75.04400000000001
15,100,307,39,38,53.549
15,84,439,62,42,68.49100000000001
10,30,150,87,26,33.934000000000005
6,12,374,10,25,43.981
9,10,555,87,34,73.381
9,94,226,67,37,47.653
6,127,367,49,36,62.992999999999995
7,98,405,68,29,65.194
8,130,463,18,40,69.66300000000001
10,79,185,107,15,44.444
11,14,347,15,15,41.396
4,99,213,35,23,40.644
8,123,539,96,27,85.12
8,39,458,93,33,67.519
5,48,584,14,19,69.083
10,88,481,42,18,67.291
10,71,342,48,30,53.48800000000001
8,17,544,33,29,65.377
6,24,201,31,43,32.772000000000006
10,20,401,13,32,49.219
4,85,163,67,23,38.13
12,63,535,107,31,80.02199999999999
6,26,387,38,41,52.461999999999996
3,102,237,58,24,46.435
8,119,122,56,32,37.934000000000005
11,74,113,96,39,38.108
5,37,555,106,21,77.076
10,32,445,49,17,57.95
13,126,450,72,38,75.11800000000001
6,22,403,99,22,59.28300000000001
7,61,134,95,24,36.446000000000005
5,25,186,125,36,42.67
8,16,163,39,33,28.036
3,89,263,88,40,53.357000000000006
12,93,141,75,18,38.001000000000005
9,55,98,93,20,31.558
13,105,572,18,34,77.50800000000001
14,45,343,67,29,53.284000000000006
7,112,206,71,40,48.418
6,108,147,99,28,44.117000000000004
10,98,134,54,20,35.202000000000005
9,18,442,55,12,56.118
4,42,438,68,17,60.333
15,46,578,61,16,74.89800000000001
14,52,166,59,35,35.893
6,84,448,76,31,69.101
8,20,202,109,16,39.516000000000005
13,107,544,86,28,83.03800000000001
8,26,562,28,20,66.51799999999999
6,47,77,55,45,26.274
5,83,305,59,36,52.837
12,29,168,59,41,33.961
5,71,123,72,13,32.016
10,68,295,103,32,55.781
14,17,270,10,20,34.182
9,26,267,47,20,39.28300000000001
8,114,483,18,35,69.23200000000001
4,38,231,26,16,33.383
15,44,384,62,14,54.964000000000006
3,116,168,70,48,45.506
10,43,118,50,33,28.233
9,126,163,66,36,44.753
7,74,298,76,21,51.69100000000001
8,82,472,115,40,77.614
13,109,328,14,21,51.261
3,82,58,55,24,25.646
11,107,445,115,42,78.295
15,24,147,55,23,28.868000000000002
6,18,176,104,20,36.304
6,93,279,45,24,48.21300000000001
10,119,583,83,29,87.828
8,14,192,114,31,40.245000000000005
5,83,282,72,35,52.085
7,48,233,103,38,47.643
13,37,589,81,24,78.337
15,90,518,15,11,67.367
12,10,469,124,43,70.846
9,78,294,51,25,49.15700000000001
12,38,409,81,30,60.897000000000006
6,55,83,125,29,35.004
4,90,281,19,26,44.745
13,19,540,127,48,80.13600000000001
12,106,449,82,49,75.21600000000001
8,62,356,70,34,57.014
15,14,396,114,13,59.336999999999996
6,60,406,130,30,68.976
13,121,365,102,49,71.162
12,28,261,85,28,45.071000000000005
9,14,586,64,20,72.32
15,96,89,24,45,29.950000000000003
7,35,97,82,33,29.074
14,112,327,107,14,62.855000000000004
12,39,113,56,45,29.652
4,90,309,37,36,51.103
15,25,530,10,15,60.864999999999995
9,35,584,84,44,80.01
3,34,380,31,18,48.766000000000005
6,63,138,98,11,35.835
14,75,488,34,32,67.476
10,29,530,128,28,77.76599999999999
3,44,335,31,35,47.404
12,111,424,20,45,64.73500000000001
3,110,442,16,44,64.988
3,104,451,31,48,67.62700000000001
10,23,122,53,21,25.279
13,18,176,79,14,32.97
8,122,343,57,13,58.471999999999994
5,81,462,94,47,74.32100000000001
5,120,296,45,23,52.853
8,42,346,127,18,59.190000000000005
7,74,292,68,37,51.949000000000005
5,129,83,115,34,42.793
12,109,254,17,30,45.158
7,44,423,75,43,63.324000000000005
13,80,148,99,24,41.124
8,23,465,103,42,68.741
12,46,212,49,47,39.791
5,56,139,41,35,30.480000000000004
12,40,454,13,19,55.525000000000006
12,107,408,105,37,72.75300000000001
10,67,361,85,17,58.206
12,101,524,62,43,78.89700000000002
13,113,245,42,35,48.648
12,28,381,11,40,48.999
3,57,250,62,13,41.739
5,84,538,41,39,74.503
5,38,438,25,15,54.131
10,123,131,84,50,45.269000000000005
14,44,379,63,24,55.689
5,72,291,126,40,59.33299999999999
10,64,130,69,16,32.328
3,57,243,43,32,40.823
14,12,256,10,42,34.806000000000004
11,108,74,65,17,31.465
12,17,546,98,46,76.412
11,83,180,99,25,44.64300000000001
8,107,420,28,17,61.215
12,108,209,81,23,47.984
11,93,222,118,13,51.087
9,126,543,12,17,73.852
12,115,281,105,17,58.474000000000004
15,55,474,95,14,69.61999999999999
3,130,400,67,38,68.98200000000001
7,127,415,100,36,74.561
15,85,382,27,38,57.824
13,78,524,26,48,72.23400000000001
5,94,499,69,22,73.341
7,68,588,36,41,77.46500000000002
8,20,358,84,36,54.402
13,62,103,84,21,32.184000000000005
12,99,248,109,37,56.185
10,45,287,59,20,45.157000000000004
13,120,127,21,39,35.288000000000004
13,115,184,27,15,38.388999999999996
6,105,378,90,31,66.287
15,93,339,109,32,64.355
12,58,57,71,49,28.626
9,60,228,81,16,43.232
14,27,121,49,39,27.624000000000002
7,117,189,130,25,53.166000000000004
6,101,133,25,13,30.486
6,98,600,68,36,85.63200000000002
15,93,488,66,21,72.505
15,124,439,32,29,67.684
5,127,247,32,39,48.93
11,21,285,75,16,43.864999999999995
7,80,96,16,23,24.423000000000002
5,57,516,81,21,72.207
9,70,155,123,12,42.003
11,101,171,38,16,36.821
4,19,470,91,45,67.21900000000001
10,31,226,60,27,38.335
14,126,387,107,24,71.729
8,14,392,39,50,52.956
8,129,195,58,25,45.894000000000005
3,36,322,53,29,47.309000000000005
8,111,381,107,37,70.39000000000001
15,44,502,59,44,70.06200000000001
12,31,341,76,41,53.876000000000005
13,99,582,59,48,84.81800000000001
3,117,398,91,25,68.845
9,104,80,15,28,26.236
8,24,268,91,23,45.139
12,42,431,105,29,66.584
4,127,562,87,41,88.043
15,15,278,24,33,38.215
6,105,393,129,26,72.277
14,51,108,25,16,23.238000000000003
5,27,221,13,40,32.353
13,39,266,117,32,51.578
13,130,140,39,12,36.888
3,76,153,96,38,41.541000000000004
8,118,228,72,48,52.50800000000001
8,127,461,73,50,77.453
12,53,370,122,43,65.575
11,17,203,14,38,29.807000000000002
6,117,406,23,46,63.58200000000001
10,70,181,93,30,42.961000000000006
7,24,548,122,29,78.07300000000001
8,70,415,103,36,68.42900000000002
4,34,258,99,48,48.944
8,45,394,44,28,54.786
9,38,346,83,45,56.309
11,26,147,127,14,37.028999999999996
5,126,125,14,16,31.415000000000003
5,66,412,76,13,61.145
14,54,476,42,17,63.083
12,20,341,118,12,54.608999999999995
12,107,198,39,20,40.940000000000005
5,60,273,71,11,45.522000000000006
8,31,221,57,13,35.593999999999994
12,44,404,25,39,54.879
